Date,Open*,Single_day_Increase(%),Sixty_Days_Increase(%)
2020-3-28,6467.25,-3.7524,-17.8571
2020-3-29,6245.62,-3.427,-26.2765
2020-3-30,5925.54,-5.1249,-30.9584
2020-3-31,6430.61,8.5236,-24.4989
2020-4-1,6437.32,0.1043,-22.6914
2020-4-2,6606.78,2.6325,-20.5239
2020-4-3,6797.4,2.8852,-17.158
2020-4-4,6738.38,-0.8683,-17.4715
2020-4-5,6862.54,1.8426,-14.4514
2020-4-6,6788.05,-1.0855,-20.2672
2020-4-7,7273.64,7.1536,-14.2384
2020-4-8,7179.28,-1.2973,-16.2253
2020-4-9,7337.97,2.2104,-14.7381
2020-4-10,7303.82,-0.4654,-17.7549
2020-4-11,6867.44,-5.9747,-21.1626
2020-4-12,6858.07,-0.1364,-24.8147
2020-4-13,6965.62,1.5682,-24.4381
2020-4-14,6843.28,-1.7563,-25.1056
2020-4-15,6845.56,0.0333,-26.0742
2020-4-16,6640.45,-2.9962,-24.9528
2020-4-17,7116.55,7.1697,-18.2622
2020-4-18,7092.29,-0.3409,-16.1341
2020-4-19,7260.92,2.3777,-18.4263
2020-4-20,7186.87,-1.0198,-14.3743
2020-4-21,6879.78,-4.2729,-18.4649
2020-4-22,6879.44,-0.0049,-19.2598
2020-4-23,7121.31,3.5158,-15.4922
2020-4-24,7434.18,4.3934,-13.7714
2020-4-25,7550.48,1.5644,-9.4829
2020-4-26,7570.14,0.2604,-5.9792
2020-4-27,7679.42,1.4436,0.9601
2020-4-28,7796.97,1.5307,2.9028
2020-4-29,7806.71,0.1249,4.3649
2020-4-30,8797.67,12.6937,17.8826
2020-5-1,8672.78,-1.4196,16.8874
2020-5-2,8869.06,2.2632,15.6224
2020-5-3,9000.58,1.4829,17.9722
2020-5-4,8764.55,-2.6224,15.6712
